group,variable,value
MRUN,region_sede_Antofagasta,-8.082974311432857e-05
cat_periodo,region_sede_Antofagasta,-0.0002568134201950721
vigencia_carrera_VIGENTE SIN ALUMNOS NUEVOS,region_sede_Arica y Parinacota,0.0055440550338018224
vigencia_carrera_VIGENTE CON ALUMNOS NUEVOS,region_sede_Arica y Parinacota,-0.0043585618277681365
tipo_plan_carr_Plan Regular de Continuidad,region_sede_Arica y Parinacota,0.00426654349887597
tipo_plan_carr_Plan Regular,region_sede_Arica y Parinacota,-0.008988511240712836
tipo_plan_carr_Plan Especial,region_sede_Arica y Parinacota,0.00859657235856757
requisito_ingreso_Título Profesional,region_sede_Arica y Parinacota,-0.005777135930046555
requisito_ingreso_Técnico de Nivel Superior,region_sede_Arica y Parinacota,0.002930701017159716
requisito_ingreso_Postítulo,region_sede_Arica y Parinacota,-0.00017714306476040466
requisito_ingreso_Plan Común,region_sede_Arica y Parinacota,-0.0014378581975115006
requisito_ingreso_Magíster,region_sede_Arica y Parinacota,-0.0008633105302037129
requisito_ingreso_Licenciatura,region_sede_Arica y Parinacota,-0.003854186658750703
requisito_ingreso_Especialidad Médica u Odontológica,region_sede_Arica y Parinacota,-0.0002657149695146
requisito_ingreso_Educación Media,region_sede_Arica y Parinacota,1.904907982894121e-05
requisito_ingreso_Ciclo Básico,region_sede_Arica y Parinacota,-0.00017714306476026
requisito_ingreso_Bachillerato,region_sede_Arica y Parinacota,-0.00015341035118872676
rango_edad_40 y más años,region_sede_Arica y Parinacota,0.005862703182648429
rango_edad_35 a 39 años,region_sede_Arica y Parinacota,0.0033372649317840787
rango_edad_30 a 34 años,region_sede_Arica y Parinacota,0.0026271391428593647
rango_edad_25 a 29 años,region_sede_Arica y Parinacota,0.004470799732605568
rango_edad_20 a 24 años,region_sede_Arica y Parinacota,-0.010191148144155412
rango_edad_15 a 19 años,region_sede_Arica y Parinacota,0.002893087441114497
modalidad_Semipresencial,region_sede_Arica y Parinacota,-0.011857964575733258
modalidad_Presencial,region_sede_Arica y Parinacota,0.01946613017342651
modalidad_No Presencial,region_sede_Arica y Parinacota,-0.015281210246765613
jornada_Vespertino,region_sede_Arica y Parinacota,0.01479036499817886
jornada_Semipresencial,region_sede_Arica y Parinacota,-0.006722121472565966
jornada_Otro,region_sede_Arica y Parinacota,-0.015026646306268853
jornada_Diurno,region_sede_Arica y Parinacota,-0.004773784526499403
jornada_A Distancia,region_sede_Arica y Parinacota,-0.015281210246765613
acreditada_inst_NO ACREDITADA,region_sede_Arica y Parinacota,-0.03873104876241983
acreditada_inst_ACREDITADA,region_sede_Arica y Parinacota,0.03873104876241983
acreditada_carr_NO ACREDITADA,region_sede_Arica y Parinacota,0.010487438917563412
acreditada_carr_ACREDITADA,region_sede_Arica y Parinacota,-0.009993378907625505
tipo_inst_2_Universidades Privadas,region_sede_Arica y Parinacota,-0.04442990555196318
tipo_inst_2_Universidades CRUCH,region_sede_Arica y Parinacota,0.07014707017535332
tipo_inst_2_Universidades (* Carrera en Convenio),region_sede_Arica y Parinacota,
tipo_inst_2_Institutos Profesionales,region_sede_Arica y Parinacota,-0.05059255065832712
tipo_inst_2_Centros de Formación Técnica,region_sede_Arica y Parinacota,0.033255983005440144
area_conocimiento_Tecnología,region_sede_Arica y Parinacota,0.006592862384946829
area_conocimiento_Sin área definida,region_sede_Arica y Parinacota,-0.0019359526145893105
area_conocimiento_Salud,region_sede_Arica y Parinacota,0.003783093617869596
area_conocimiento_Humanidades,region_sede_Arica y Parinacota,0.01823133705349983
area_conocimiento_Educación,region_sede_Arica y Parinacota,-0.009462082374012977
area_conocimiento_Derecho,region_sede_Arica y Parinacota,0.014466735891513628
area_conocimiento_Ciencias Sociales,region_sede_Arica y Parinacota,0.017971040966818685
area_conocimiento_Ciencias Básicas,region_sede_Arica y Parinacota,-0.006619721346370581
area_conocimiento_Arte y Arquitectura,region_sede_Arica y Parinacota,-0.01764029870475819
area_conocimiento_Agropecuaria,region_sede_Arica y Parinacota,0.0027600374354510666
area_conocimiento_Administración y Comercio,region_sede_Arica y Parinacota,-0.0179497073607958
region_sede_Ñuble,region_sede_Arica y Parinacota,-0.016827973447523844
region_sede_Valparaíso,region_sede_Arica y Parinacota,-0.04263383646135852
region_sede_Tarapacá,region_sede_Arica y Parinacota,-0.014473870024129582
region_sede_Metropolitana,region_sede_Arica y Parinacota,-0.1121962093920892
region_sede_Maule,region_sede_Arica y Parinacota,-0.02719766161895772
region_sede_Magallanes,region_sede_Arica y Parinacota,-0.009963251139906672
region_sede_Los Ríos,region_sede_Arica y Parinacota,-0.015954701410217667
region_sede_Los Lagos,region_sede_Arica y Parinacota,-0.021239758922176832
region_sede_Lib. Gral B. O'Higgins,region_sede_Arica y Parinacota,-0.017168477596976903
region_sede_La Araucanía,region_sede_Arica y Parinacota,-0.02538524600129971
region_sede_Coquimbo,region_sede_Arica y Parinacota,-0.022743597145335786
region_sede_Biobío,region_sede_Arica y Parinacota,-0.041636599122521586
region_sede_Aysén,region_sede_Arica y Parinacota,-0.004754601056035856
region_sede_Atacama,region_sede_Arica y Parinacota,-0.011610440076693715
region_sede_Arica y Parinacota,region_sede_Arica y Parinacota,1.0
region_sede_Antofagasta,region_sede_Arica y Parinacota,-0.022571684949232385
nivel_carrera_2_Postítulo,region_sede_Arica y Parinacota,-0.01264550828533132
nivel_carrera_2_Magister,region_sede_Arica y Parinacota,-0.0074512377629560485
nivel_carrera_2_Doctorado,region_sede_Arica y Parinacota,-0.006815545265618836
nivel_carrera_2_Carreras Técnicas,region_sede_Arica y Parinacota,0.0025075942279327184
nivel_carrera_2_Carreras Profesionales,region_sede_Arica y Parinacota,0.004873378699437134
acre_inst_anio,region_sede_Arica y Parinacota,-0.003022884524005693
codigo_demre,region_sede_Arica y Parinacota,-0.00810693271550607
valor_arancel,region_sede_Arica y Parinacota,-0.0058505355577197
valor_matricula,region_sede_Arica y Parinacota,-0.005873534844801258
dur_total_carr,region_sede_Arica y Parinacota,-0.0015990732508558336
dur_proceso_tit,region_sede_Arica y Parinacota,0.011062194750345384
dur_estudio_carr,region_sede_Arica y Parinacota,0.0016770384225263401
version,region_sede_Arica y Parinacota,0.00645416987121123
cod_carrera,region_sede_Arica y Parinacota,-0.0038331083776096094
cod_sede,region_sede_Arica y Parinacota,-0.01269035414075525
cod_inst,region_sede_Arica y Parinacota,0.00992215252102193
sem_ing_carr_act,region_sede_Arica y Parinacota,-0.0028244455382546736
anio_ing_carr_act,region_sede_Arica y Parinacota,-0.00032064553859146525
sem_ing_carr_ori,region_sede_Arica y Parinacota,-0.0071158076512061515
anio_ing_carr_ori,region_sede_Arica y Parinacota,-0.004835822965726342
FEC_NAC_ALU,region_sede_Arica y Parinacota,-0.0023569541761412588
GEN_ALU,region_sede_Arica y Parinacota,0.0015360343485185948
MRUN,region_sede_Arica y Parinacota,1.1210422740794574e-05
cat_periodo,region_sede_Arica y Parinacota,-0.0005244601495305807
vigencia_carrera_VIGENTE SIN ALUMNOS NUEVOS,region_sede_Atacama,0.0023886862468372825
vigencia_carrera_VIGENTE CON ALUMNOS NUEVOS,region_sede_Atacama,-0.003844693788973464
tipo_plan_carr_Plan Regular de Continuidad,region_sede_Atacama,-0.0017691751033437324
tipo_plan_carr_Plan Regular,region_sede_Atacama,0.015533416771970303
tipo_plan_carr_Plan Especial,region_sede_Atacama,-0.015428346945489809
requisito_ingreso_Título Profesional,region_sede_Atacama,-0.004954363939964145
requisito_ingreso_Técnico de Nivel Superior,region_sede_Atacama,-0.0016988941021668631
requisito_ingreso_Postítulo,region_sede_Atacama,-0.00014696165414515783
requisito_ingreso_Plan Común,region_sede_Atacama,-0.0011928777421939772
requisito_ingreso_Magíster,region_sede_Atacama,-0.0007162207774389009
requisito_ingreso_Licenciatura,region_sede_Atacama,-0.0056837243080788994
requisito_ingreso_Especialidad Médica u Odontológica,region_sede_Atacama,-0.000220442790145266
requisito_ingreso_Educación Media,region_sede_Atacama,-0.0004686946755665283
requisito_ingreso_Ciclo Básico,region_sede_Atacama,-0.0001469616541449912
requisito_ingreso_Bachillerato,region_sede_Atacama,-0.00012727249020128852
rango_edad_40 y más años,region_sede_Atacama,-0.0036243712317012775
rango_edad_35 a 39 años,region_sede_Atacama,2.7539570482756926e-06
rango_edad_30 a 34 años,region_sede_Atacama,-0.003673782191363004
rango_edad_25 a 29 años,region_sede_Atacama,-0.005254779423554826
rango_edad_20 a 24 años,region_sede_Atacama,-0.003665926075388119
rango_edad_15 a 19 años,region_sede_Atacama,0.013893536543863957
modalidad_Semipresencial,region_sede_Atacama,-0.00849901510272075
modalidad_Presencial,region_sede_Atacama,0.015297887011225924
modalidad_No Presencial,region_sede_Atacama,-0.012677617033578704
jornada_Vespertino,region_sede_Atacama,0.020370551792692128
jornada_Semipresencial,region_sede_Atacama,-0.005576814944928858
jornada_Otro,region_sede_Atacama,-0.01263948324717024
jornada_Diurno,region_sede_Atacama,-0.011666414044051842
jornada_A Distancia,region_sede_Atacama,-0.012677617033578704
acreditada_inst_NO ACREDITADA,region_sede_Atacama,0.018167435376686653
acreditada_inst_ACREDITADA,region_sede_Atacama,-0.018167435376686653
acreditada_carr_NO ACREDITADA,region_sede_Atacama,0.02650840960458084
acreditada_carr_ACREDITADA,region_sede_Atacama,-0.02612700473968455
tipo_inst_2_Universidades Privadas,region_sede_Atacama,-0.02203562787079215
tipo_inst_2_Universidades CRUCH,region_sede_Atacama,0.016063099956782616
tipo_inst_2_Universidades (* Carrera en Convenio),region_sede_Atacama,
tipo_inst_2_Institutos Profesionales,region_sede_Atacama,-0.019236406851565423
tipo_inst_2_Centros de Formación Técnica,region_sede_Atacama,0.03419034667567072
area_conocimiento_Tecnología,region_sede_Atacama,0.038193363224106686
area_conocimiento_Sin área definida,region_sede_Atacama,0.11084856487072912
area_conocimiento_Salud,region_sede_Atacama,-0.018631832756448453
area_conocimiento_Humanidades,region_sede_Atacama,-0.004230793729074814
area_conocimiento_Educación,region_sede_Atacama,-0.008171727265454185
area_conocimiento_Derecho,region_sede_Atacama,0.006348183911107295
area_conocimiento_Ciencias Sociales,region_sede_Atacama,-0.00646319718331841
area_conocimiento_Ciencias Básicas,region_sede_Atacama,0.015492081028856887
area_conocimiento_Arte y Arquitectura,region_sede_Atacama,-0.017896309994661238
area_conocimiento_Agropecuaria,region_sede_Atacama,-0.012073753940868166
area_conocimiento_Administración y Comercio,region_sede_Atacama,-0.010305494317662495
region_sede_Ñuble,region_sede_Atacama,-0.013960844683471208
region_sede_Valparaíso,region_sede_Atacama,-0.035369937499330546
region_sede_Tarapacá,region_sede_Atacama,-0.012007830415208592
region_sede_Metropolitana,region_sede_Atacama,-0.09308036159614644
region_sede_Maule,region_sede_Atacama,-0.022563758542742045
region_sede_Magallanes,region_sede_Atacama,-0.008265725051865612
region_sede_Los Ríos,region_sede_Atacama,-0.01323635962756162
region_sede_Los Lagos,region_sede_Atacama,-0.01762095574656535
region_sede_Lib. Gral B. O'Higgins,region_sede_Atacama,-0.014243334167779266
region_sede_La Araucanía,region_sede_Atacama,-0.021060139998073428
region_sede_Coquimbo,region_sede_Atacama,-0.018868571919726004
region_sede_Biobío,region_sede_Atacama,-0.034542608190126084
region_sede_Aysén,region_sede_Atacama,-0.003944518160393271
region_sede_Atacama,region_sede_Atacama,1.0
region_sede_Arica y Parinacota,region_sede_Atacama,-0.011610440076693715
region_sede_Antofagasta,region_sede_Atacama,-0.018725949904710062
nivel_carrera_2_Postítulo,region_sede_Atacama,-0.012488206650599644
nivel_carrera_2_Magister,region_sede_Atacama,-0.0128627026999946
nivel_carrera_2_Doctorado,region_sede_Atacama,-0.00613448634686401
nivel_carrera_2_Carreras Técnicas,region_sede_Atacama,0.026841299600334698
nivel_carrera_2_Carreras Profesionales,region_sede_Atacama,-0.016395634298909053
acre_inst_anio,region_sede_Atacama,-0.017017928908970196
codigo_demre,region_sede_Atacama,0.0002848263292205545
valor_arancel,region_sede_Atacama,-0.00952437781503617
valor_matricula,region_sede_Atacama,0.012166084384349112
dur_total_carr,region_sede_Atacama,-0.004464776805953257
dur_proceso_tit,region_sede_Atacama,0.018270946681347357
dur_estudio_carr,region_sede_Atacama,-0.003398228339494745
version,region_sede_Atacama,0.0012941070971766093
cod_carrera,region_sede_Atacama,-0.003734479534511393
cod_sede,region_sede_Atacama,0.0070497611488761205
cod_inst,region_sede_Atacama,0.00929754348658766
sem_ing_carr_act,region_sede_Atacama,-0.003489810406020072
anio_ing_carr_act,region_sede_Atacama,0.0007343804818651504
sem_ing_carr_ori,region_sede_Atacama,-0.00535695975185716
anio_ing_carr_ori,region_sede_Atacama,0.0015671081393976206
FEC_NAC_ALU,region_sede_Atacama,0.0024646254670817203
GEN_ALU,region_sede_Atacama,-0.0015391956513699822
MRUN,region_sede_Atacama,-0.0007111389207107481
cat_periodo,region_sede_Atacama,-0.0006992031600092965
vigencia_carrera_VIGENTE SIN ALUMNOS NUEVOS,region_sede_Aysén,0.00640172477575475
vigencia_carrera_VIGENTE CON ALUMNOS NUEVOS,region_sede_Aysén,0.0016792934236227592
tipo_plan_carr_Plan Regular de Continuidad,region_sede_Aysén,-0.0007244963807549832
tipo_plan_carr_Plan Regular,region_sede_Aysén,-0.007798319530454591
tipo_plan_carr_Plan Especial,region_sede_Aysén,0.007910250616229192
requisito_ingreso_Título Profesional,region_sede_Aysén,-0.00220180557296334
requisito_ingreso_Técnico de Nivel Superior,region_sede_Aysén,0.0018803730883186413
requisito_ingreso_Postítulo,region_sede_Aysén,-6.0182390276910596e-05
requisito_ingreso_Plan Común,region_sede_Aysén,-0.0004884963649221405
requisito_ingreso_Magíster,region_sede_Aysén,-0.00029330017141960917
requisito_ingreso_Licenciatura,region_sede_Aysén,-0.002327546709499288
requisito_ingreso_Especialidad Médica u Odontológica,region_sede_Aysén,-9.027371192403212e-05
requisito_ingreso_Educación Media,region_sede_Aysén,0.0046671417249124865
requisito_ingreso_Ciclo Básico,region_sede_Aysén,-6.018239027700278e-05
requisito_ingreso_Bachillerato,region_sede_Aysén,-5.211946423264551e-05
rango_edad_40 y más años,region_sede_Aysén,0.0015719723484715925
rango_edad_35 a 39 años,region_sede_Aysén,0.005832129275326807
rango_edad_30 a 34 años,region_sede_Aysén,0.004745509445038673
rango_edad_25 a 29 años,region_sede_Aysén,0.0007950476382653287
rango_edad_20 a 24 años,region_sede_Aysén,-0.004480655773818988
rango_edad_15 a 19 años,region_sede_Aysén,-0.0014310001089815096
modalidad_Semipresencial,region_sede_Aysén,-0.0030637126997012025
modalidad_Presencial,region_sede_Aysén,0.00599952677632203
modalidad_No Presencial,region_sede_Aysén,-0.005191621586494721
jornada_Vespertino,region_sede_Aysén,0.04984473402124023
jornada_Semipresencial,region_sede_Aysén,-0.0022837661667411183
jornada_Otro,region_sede_Aysén,0.007560512184375766
jornada_Diurno,region_sede_Aysén,-0.04809379134385667
jornada_A Distancia,region_sede_Aysén,-0.005191621586494721
acreditada_inst_NO ACREDITADA,region_sede_Aysén,0.039321356272125685
acreditada_inst_ACREDITADA,region_sede_Aysén,-0.039321356272125685
acreditada_carr_NO ACREDITADA,region_sede_Aysén,0.023781511473870358
acreditada_carr_ACREDITADA,region_sede_Aysén,-0.023645993052525214
tipo_inst_2_Universidades Privadas,region_sede_Aysén,-0.018961103455973682
tipo_inst_2_Universidades CRUCH,region_sede_Aysén,-0.01955605933328292
tipo_inst_2_Universidades (* Carrera en Convenio),region_sede_Aysén,
tipo_inst_2_Institutos Profesionales,region_sede_Aysén,0.008859771074428344
tipo_inst_2_Centros de Formación Técnica,region_sede_Aysén,0.041432462113713715
area_conocimiento_Tecnología,region_sede_Aysén,0.0064155976780830674
area_conocimiento_Sin área definida,region_sede_Aysén,-0.0007833864997068358
area_conocimiento_Salud,region_sede_Aysén,-0.010016372753754868
area_conocimiento_Humanidades,region_sede_Aysén,-0.0042999399736332695
area_conocimiento_Educación,region_sede_Aysén,0.003949805501341746
area_conocimiento_Derecho,region_sede_Aysén,-0.008398518400893047
area_conocimiento_Ciencias Sociales,region_sede_Aysén,0.004122143511238793
area_conocimiento_Ciencias Básicas,region_sede_Aysén,-0.003470283707787476
area_conocimiento_Arte y Arquitectura,region_sede_Aysén,-0.009305934821414437
area_conocimiento_Agropecuaria,region_sede_Aysén,0.0023309867977208
area_conocimiento_Administración y Comercio,region_sede_Aysén,0.007435626390027809
region_sede_Ñuble,region_sede_Aysén,-0.005717117218706698
region_sede_Valparaíso,region_sede_Aysén,-0.0144843727760568
region_sede_Tarapacá,region_sede_Aysén,-0.004917336706729317
region_sede_Metropolitana,region_sede_Aysén,-0.03811741695942762
region_sede_Maule,region_sede_Aysén,-0.00924010368928848
region_sede_Magallanes,region_sede_Aysén,-0.0033849039999981397
region_sede_Los Ríos,region_sede_Aysén,-0.005420432735240298
region_sede_Los Lagos,region_sede_Aysén,-0.0072159723707157855
region_sede_Lib. Gral B. O'Higgins,region_sede_Aysén,-0.005832799723297683
region_sede_La Araucanía,region_sede_Aysén,-0.008624355597519097
region_sede_Coquimbo,region_sede_Aysén,-0.00772688471602101
region_sede_Biobío,region_sede_Aysén,-0.014145572458891538
region_sede_Aysén,region_sede_Aysén,1.0
region_sede_Atacama,region_sede_Aysén,-0.003944518160393271
region_sede_Arica y Parinacota,region_sede_Aysén,-0.004754601056035856
region_sede_Antofagasta,region_sede_Aysén,-0.0076684794547838405
nivel_carrera_2_Postítulo,region_sede_Aysén,-0.005484247866282457
nivel_carrera_2_Magister,region_sede_Aysén,-0.0069713276917184605
nivel_carrera_2_Doctorado,region_sede_Aysén,-0.002512138650087341
nivel_carrera_2_Carreras Técnicas,region_sede_Aysén,0.02342921359315498
nivel_carrera_2_Carreras Profesionales,region_sede_Aysén,-0.017793309473293953
acre_inst_anio,region_sede_Aysén,0.0047031308655731
codigo_demre,region_sede_Aysén,0.0023614088705622874
valor_arancel,region_sede_Aysén,-0.005743660300653341
valor_matricula,region_sede_Aysén,0.004446753647007279
dur_total_carr,region_sede_Aysén,-0.00739481585173013
dur_proceso_tit,region_sede_Aysén,-0.0037893415421077813
dur_estudio_carr,region_sede_Aysén,-0.00787017950520283
version,region_sede_Aysén,-0.0004854096778490874
cod_carrera,region_sede_Aysén,0.003018213056759791
cod_sede,region_sede_Aysén,0.016926371604543664
cod_inst,region_sede_Aysén,0.016662383573372675
sem_ing_carr_act,region_sede_Aysén,-0.0001291068844150144
anio_ing_carr_act,region_sede_Aysén,0.00012615419223003458
sem_ing_carr_ori,region_sede_Aysén,-0.002294549240897311
anio_ing_carr_ori,region_sede_Aysén,0.00238573951493545
FEC_NAC_ALU,region_sede_Aysén,-0.0011020696871622275
GEN_ALU,region_sede_Aysén,0.0009415857898392473
MRUN,region_sede_Aysén,0.002471999391600075
cat_periodo,region_sede_Aysén,0.0006402768006345442
vigencia_carrera_VIGENTE SIN ALUMNOS NUEVOS,region_sede_Biobío,0.003685899970895709
vigencia_carrera_VIGENTE CON ALUMNOS NUEVOS,region_sede_Biobío,-0.00101983567372445
tipo_plan_carr_Plan Regular de Continuidad,region_sede_Biobío,-0.006145839962016942
tipo_plan_carr_Plan Regular,region_sede_Biobío,-0.007102306133449595
tipo_plan_carr_Plan Especial,region_sede_Biobío,0.0077644526146403575
requisito_ingreso_Título Profesional,region_sede_Biobío,0.004051910475851623
requisito_ingreso_Técnico de Nivel Superior,region_sede_Biobío,0.008802743640045263
requisito_ingreso_Postítulo,region_sede_Biobío,-0.0005270242505421565
requisito_ingreso_Plan Común,region_sede_Biobío,-0.0042778199641767475
requisito_ingreso_Magíster,region_sede_Biobío,-0.001341996680701749
requisito_ingreso_Licenciatura,region_sede_Biobío,0.0005350467745262283
requisito_ingreso_Especialidad Médica u Odontológica,region_sede_Biobío,-0.0007905374836679071
requisito_ingreso_Educación Media,region_sede_Biobío,0.002325943028959129
requisito_ingreso_Ciclo Básico,region_sede_Biobío,-0.0005270242505423307
requisito_ingreso_Bachillerato,region_sede_Biobío,-0.00045641626145893096
rango_edad_40 y más años,region_sede_Biobío,-0.01973080456199854
rango_edad_35 a 39 años,region_sede_Biobío,-0.00934423843899432
rango_edad_30 a 34 años,region_sede_Biobío,-0.009300881511168979
rango_edad_25 a 29 años,region_sede_Biobío,-0.0024402239381276125
rango_edad_20 a 24 años,region_sede_Biobío,0.010665159280535042
rango_edad_15 a 19 años,region_sede_Biobío,0.00846903987299517
modalidad_Semipresencial,region_sede_Biobío,-0.024348934620564627
modalidad_Presencial,region_sede_Biobío,0.04442068939466348
modalidad_No Presencial,region_sede_Biobío,-0.03708109492201695
jornada_Vespertino,region_sede_Biobío,-0.053528341004573605
jornada_Semipresencial,region_sede_Biobío,-0.012983419408561693
jornada_Otro,region_sede_Biobío,-0.001504485429775916
jornada_Diurno,region_sede_Biobío,0.0637657027676906
jornada_A Distancia,region_sede_Biobío,-0.03708109492201695
acreditada_inst_NO ACREDITADA,region_sede_Biobío,-0.04417098245211429
acreditada_inst_ACREDITADA,region_sede_Biobío,0.04417098245211429
acreditada_carr_NO ACREDITADA,region_sede_Biobío,-0.003567013994517665
acreditada_carr_ACREDITADA,region_sede_Biobío,0.005092509482304242
tipo_inst_2_Universidades Privadas,region_sede_Biobío,-0.04491641790107958
tipo_inst_2_Universidades CRUCH,region_sede_Biobío,0.07064924647004488
tipo_inst_2_Universidades (* Carrera en Convenio),region_sede_Biobío,
tipo_inst_2_Institutos Profesionales,region_sede_Biobío,0.0038316458611652327
tipo_inst_2_Centros de Formación Técnica,region_sede_Biobío,-0.03771238201830196
area_conocimiento_Tecnología,region_sede_Biobío,0.02786621909142273
area_conocimiento_Sin área definida,region_sede_Biobío,-0.003277357218206409
area_conocimiento_Salud,region_sede_Biobío,0.033063069295301166
area_conocimiento_Humanidades,region_sede_Biobío,-0.005367611594912308
area_conocimiento_Educación,region_sede_Biobío,0.010553317334248
area_conocimiento_Derecho,region_sede_Biobío,-0.010681221047423035
area_conocimiento_Ciencias Sociales,region_sede_Biobío,-0.0047415710538941174
area_conocimiento_Ciencias Básicas,region_sede_Biobío,0.02806985276878319
area_conocimiento_Arte y Arquitectura,region_sede_Biobío,-0.030806278031306887
area_conocimiento_Agropecuaria,region_sede_Biobío,-0.02607186892135861
area_conocimiento_Administración y Comercio,region_sede_Biobío,-0.04684890894142006
region_sede_Ñuble,region_sede_Biobío,-0.05006546604928122
region_sede_Valparaíso,region_sede_Biobío,-0.12684135130347918
region_sede_Tarapacá,region_sede_Biobío,-0.04306169429919993
region_sede_Metropolitana,region_sede_Biobío,-0.33379869119512284
region_sede_Maule,region_sede_Biobío,-0.08091667178860021
region_sede_Magallanes,region_sede_Biobío,-0.029642001348913358
region_sede_Los Ríos,region_sede_Biobío,-0.0474673652336876
region_sede_Los Lagos,region_sede_Biobío,-0.06319111642219005
region_sede_Lib. Gral B. O'Higgins,region_sede_Biobío,-0.051078511313367415
region_sede_La Araucanía,region_sede_Biobío,-0.07552449353420476
region_sede_Coquimbo,region_sede_Biobío,-0.0676652357573481
region_sede_Biobío,region_sede_Biobío,1.0
region_sede_Aysén,region_sede_Biobío,-0.014145572458891538
region_sede_Atacama,region_sede_Biobío,-0.034542608190126084
region_sede_Arica y Parinacota,region_sede_Biobío,-0.041636599122521586
region_sede_Antofagasta,region_sede_Biobío,-0.06715377403264
nivel_carrera_2_Postítulo,region_sede_Biobío,-0.034824584326770845
nivel_carrera_2_Magister,region_sede_Biobío,-0.009445387597742324
nivel_carrera_2_Doctorado,region_sede_Biobío,0.0004108682513440887
nivel_carrera_2_Carreras Técnicas,region_sede_Biobío,-0.004829552768548178
nivel_carrera_2_Carreras Profesionales,region_sede_Biobío,0.01797941293591207
acre_inst_anio,region_sede_Biobío,0.0003905934979259073
codigo_demre,region_sede_Biobío,-0.010949621967413026
valor_arancel,region_sede_Biobío,-0.0005026087025770179
valor_matricula,region_sede_Biobío,-0.012186258463747816
dur_total_carr,region_sede_Biobío,0.008781917143185566
dur_proceso_tit,region_sede_Biobío,-0.006276278280590407
dur_estudio_carr,region_sede_Biobío,0.010760013976631054
version,region_sede_Biobío,0.000789470588331379
cod_carrera,region_sede_Biobío,-0.0014694744199590245
cod_sede,region_sede_Biobío,0.007083036684975714
cod_inst,region_sede_Biobío,-0.002438758968401946
sem_ing_carr_act,region_sede_Biobío,-0.010914887709986193
anio_ing_carr_act,region_sede_Biobío,-0.0006862669882546179
sem_ing_carr_ori,region_sede_Biobío,-0.013643301122141594
anio_ing_carr_ori,region_sede_Biobío,-0.004979197453154999
FEC_NAC_ALU,region_sede_Biobío,0.007158015877198008
GEN_ALU,region_sede_Biobío,-0.0002806665494950888
MRUN,region_sede_Biobío,-0.00031535176440597234
cat_periodo,region_sede_Biobío,6.249948117222505e-06
vigencia_carrera_VIGENTE SIN ALUMNOS NUEVOS,region_sede_Coquimbo,0.003233432228829746
vigencia_carrera_VIGENTE CON ALUMNOS NUEVOS,region_sede_Coquimbo,-0.002988028963550837
tipo_plan_carr_Plan Regular de Continuidad,region_sede_Coquimbo,-0.0017039296076409984
tipo_plan_carr_Plan Regular,region_sede_Coquimbo,0.01919367319576042
tipo_plan_carr_Plan Especial,region_sede_Coquimbo,-0.019113077805892654
requisito_ingreso_Título Profesional,region_sede_Coquimbo,-0.0049137648267824855
requisito_ingreso_Técnico de Nivel Superior,region_sede_Coquimbo,-0.004752716896390459
requisito_ingreso_Postítulo,region_sede_Coquimbo,-0.0002878819954820152
requisito_ingreso_Plan Común,region_sede_Coquimbo,-0.0023367185595904033
requisito_ingreso_Magíster,region_sede_Coquimbo,-0.0014029990871791227
requisito_ingreso_Licenciatura,region_sede_Coquimbo,-0.010190904474499687
requisito_ingreso_Especialidad Médica u Odontológica,region_sede_Coquimbo,-0.0004318235983848336
requisito_ingreso_Educación Media,region_sede_Coquimbo,0.003760941724199111
requisito_ingreso_Ciclo Básico,region_sede_Coquimbo,-0.00028788199548213447
requisito_ingreso_Bachillerato,region_sede_Coquimbo,-0.0002493130515040975
rango_edad_40 y más años,region_sede_Coquimbo,-0.011099923746765146
rango_edad_35 a 39 años,region_sede_Coquimbo,-0.009555982142388371
rango_edad_30 a 34 años,region_sede_Coquimbo,-0.010934959429869648
rango_edad_25 a 29 años,region_sede_Coquimbo,-0.009211583723023794
rango_edad_20 a 24 años,region_sede_Coquimbo,0.0057404583195408785
rango_edad_15 a 19 años,region_sede_Coquimbo,0.018353617496309624
modalidad_Semipresencial,region_sede_Coquimbo,-0.010945221277177196
modalidad_Presencial,region_sede_Coquimbo,0.025827791311401282
modalidad_No Presencial,region_sede_Coquimbo,-0.02417966755412993
jornada_Vespertino,region_sede_Coquimbo,-0.027627701956997656
jornada_Semipresencial,region_sede_Coquimbo,-0.00030161354771895385
jornada_Otro,region_sede_Coquimbo,-0.01850640775489586
jornada_Diurno,region_sede_Coquimbo,0.038517550262631456
jornada_A Distancia,region_sede_Coquimbo,-0.02417966755412993
acreditada_inst_NO ACREDITADA,region_sede_Coquimbo,-0.0192733968864792
acreditada_inst_ACREDITADA,region_sede_Coquimbo,0.0192733968864792
acreditada_carr_NO ACREDITADA,region_sede_Coquimbo,0.024366435060249426
acreditada_carr_ACREDITADA,region_sede_Coquimbo,-0.02357522976909559
tipo_inst_2_Universidades Privadas,region_sede_Coquimbo,-0.013086052580718585
tipo_inst_2_Universidades CRUCH,region_sede_Coquimbo,-0.006790967819922603
tipo_inst_2_Universidades (* Carrera en Convenio),region_sede_Coquimbo,
tipo_inst_2_Institutos Profesionales,region_sede_Coquimbo,-0.007158361826915314
tipo_inst_2_Centros de Formación Técnica,region_sede_Coquimbo,0.03683202012336592
area_conocimiento_Tecnología,region_sede_Coquimbo,0.024527896905579813
area_conocimiento_Sin área definida,region_sede_Coquimbo,-0.003747323223940393
