group,variable,value
tipo_inst_3_Institutos Profesionales,oecd_area_Salud y Servicios Sociales,-0.008453203712418767
tipo_inst_3_Institutos Profesionales,oecd_area_Servicios,0.20482777325203208
tipo_inst_3_Institutos Profesionales,oecd_area_Sin área definida,-0.011307548511846377
tipo_inst_3_Institutos Profesionales,acreditada_carr_False,0.03504440152083673
tipo_inst_3_Institutos Profesionales,acreditada_carr_True,-0.03441684781857288
tipo_inst_3_Institutos Profesionales,acreditada_inst,0.0852529717125213
tipo_inst_3_Institutos Profesionales,anio_en_carr_actual,0.05335767010140363
tipo_inst_3_Institutos Profesionales,Class,0.09152113426233088
tipo_inst_3_Universidades Estatales CRUCH,GEN_ALU,-0.060987738985410926
tipo_inst_3_Universidades Estatales CRUCH,rango_edad_15 a 19 años,0.10002939602967979
tipo_inst_3_Universidades Estatales CRUCH,rango_edad_20 a 24 años,0.05884299307851554
tipo_inst_3_Universidades Estatales CRUCH,rango_edad_25 a 29 años,-0.06334929855887225
tipo_inst_3_Universidades Estatales CRUCH,rango_edad_30 a 34 años,-0.07312652089357999
tipo_inst_3_Universidades Estatales CRUCH,rango_edad_35 a 39 años,-0.04857770879984678
tipo_inst_3_Universidades Estatales CRUCH,rango_edad_40 y más años,-0.04767228877588151
tipo_inst_3_Universidades Estatales CRUCH,tipo_inst_3_Centros de Formación Técnica,-0.1700822954051292
tipo_inst_3_Universidades Estatales CRUCH,tipo_inst_3_Institutos Profesionales,-0.3748350944359274
tipo_inst_3_Universidades Estatales CRUCH,tipo_inst_3_Universidades Estatales CRUCH,1.0
tipo_inst_3_Universidades Estatales CRUCH,tipo_inst_3_Universidades Privadas,-0.2953421316308273
tipo_inst_3_Universidades Estatales CRUCH,tipo_inst_3_Universidades Privadas CRUCH,-0.19974939570241698
tipo_inst_3_Universidades Estatales CRUCH,jornada_A Distancia,-0.05711402576381657
tipo_inst_3_Universidades Estatales CRUCH,jornada_Diurno,0.24319699062423752
tipo_inst_3_Universidades Estatales CRUCH,jornada_Otro,-0.045398319918349556
tipo_inst_3_Universidades Estatales CRUCH,jornada_Semipresencial,-0.03909929592375745
tipo_inst_3_Universidades Estatales CRUCH,jornada_Vespertino,-0.21996786723183007
tipo_inst_3_Universidades Estatales CRUCH,tipo_plan_carr_Plan Especial,0.13286362655074452
tipo_inst_3_Universidades Estatales CRUCH,tipo_plan_carr_Plan Regular,-0.16252214887667002
tipo_inst_3_Universidades Estatales CRUCH,tipo_plan_carr_Plan Regular de Continuidad,0.1056384289822594
tipo_inst_3_Universidades Estatales CRUCH,dur_estudio_carr,0.34714597430050315
tipo_inst_3_Universidades Estatales CRUCH,"nivel_carrera_1_Bachillerato, Ciclo Inicial o Plan Común",0.08994272023937953
tipo_inst_3_Universidades Estatales CRUCH,nivel_carrera_1_Licenciatura No Conducente a Título,0.10595945653645002
tipo_inst_3_Universidades Estatales CRUCH,nivel_carrera_1_Profesional Con Licenciatura,0.3815658763240352
tipo_inst_3_Universidades Estatales CRUCH,nivel_carrera_1_Profesional Sin Licenciatura,-0.20889395966720326
tipo_inst_3_Universidades Estatales CRUCH,nivel_carrera_1_Técnico de Nivel Superior,-0.27054976489664534
tipo_inst_3_Universidades Estatales CRUCH,oecd_area_Agricultura,0.026173407643103882
tipo_inst_3_Universidades Estatales CRUCH,oecd_area_Ciencias,0.053687673392248746
tipo_inst_3_Universidades Estatales CRUCH,"oecd_area_Ciencias Sociales, Enseñanza Comercial y Derecho",-0.02698415638158582
tipo_inst_3_Universidades Estatales CRUCH,oecd_area_Educación,-0.0877681900298464
tipo_inst_3_Universidades Estatales CRUCH,oecd_area_Humanidades y Artes,0.01889051613554521
tipo_inst_3_Universidades Estatales CRUCH,"oecd_area_Ingeniería, Industria y Construcción",0.1318200966135645
tipo_inst_3_Universidades Estatales CRUCH,oecd_area_Salud y Servicios Sociales,-0.05949789862146693
tipo_inst_3_Universidades Estatales CRUCH,oecd_area_Servicios,-0.1216123098059011
tipo_inst_3_Universidades Estatales CRUCH,oecd_area_Sin área definida,0.028574886768642817
tipo_inst_3_Universidades Estatales CRUCH,acreditada_carr_False,-0.1267075349990603
tipo_inst_3_Universidades Estatales CRUCH,acreditada_carr_True,0.12694367706044213
tipo_inst_3_Universidades Estatales CRUCH,acreditada_inst,0.20830349340265408
tipo_inst_3_Universidades Estatales CRUCH,anio_en_carr_actual,0.03544778681895098
tipo_inst_3_Universidades Estatales CRUCH,Class,-0.0903295974847775
tipo_inst_3_Universidades Privadas,GEN_ALU,0.04523740347777417
tipo_inst_3_Universidades Privadas,rango_edad_15 a 19 años,-0.07243655628950191
tipo_inst_3_Universidades Privadas,rango_edad_20 a 24 años,-0.025940897891568337
tipo_inst_3_Universidades Privadas,rango_edad_25 a 29 años,0.048733521631355
tipo_inst_3_Universidades Privadas,rango_edad_30 a 34 años,0.03096637153349111
tipo_inst_3_Universidades Privadas,rango_edad_35 a 39 años,0.022884595917754675
tipo_inst_3_Universidades Privadas,rango_edad_40 y más años,0.028480805771862308
tipo_inst_3_Universidades Privadas,tipo_inst_3_Centros de Formación Técnica,-0.1757142548547397
tipo_inst_3_Universidades Privadas,tipo_inst_3_Institutos Profesionales,-0.3872470627048071
tipo_inst_3_Universidades Privadas,tipo_inst_3_Universidades Estatales CRUCH,-0.2953421316308273
tipo_inst_3_Universidades Privadas,tipo_inst_3_Universidades Privadas,1.0
tipo_inst_3_Universidades Privadas,tipo_inst_3_Universidades Privadas CRUCH,-0.20636372610795053
tipo_inst_3_Universidades Privadas,jornada_A Distancia,-0.0313302629903268
tipo_inst_3_Universidades Privadas,jornada_Diurno,0.0066301206888530065
tipo_inst_3_Universidades Privadas,jornada_Otro,0.13862172100349107
tipo_inst_3_Universidades Privadas,jornada_Semipresencial,0.009456692677034204
tipo_inst_3_Universidades Privadas,jornada_Vespertino,-0.02666497774752955
tipo_inst_3_Universidades Privadas,tipo_plan_carr_Plan Especial,-0.007619065427973683
tipo_inst_3_Universidades Privadas,tipo_plan_carr_Plan Regular,0.017591454623775704
tipo_inst_3_Universidades Privadas,tipo_plan_carr_Plan Regular de Continuidad,-0.02918714420195492
tipo_inst_3_Universidades Privadas,dur_estudio_carr,0.17829121385053423
tipo_inst_3_Universidades Privadas,"nivel_carrera_1_Bachillerato, Ciclo Inicial o Plan Común",-0.027981155454515922
tipo_inst_3_Universidades Privadas,nivel_carrera_1_Licenciatura No Conducente a Título,-0.023490007534898962
tipo_inst_3_Universidades Privadas,nivel_carrera_1_Profesional Con Licenciatura,0.35040067223941973
tipo_inst_3_Universidades Privadas,nivel_carrera_1_Profesional Sin Licenciatura,-0.14568812108950197
tipo_inst_3_Universidades Privadas,nivel_carrera_1_Técnico de Nivel Superior,-0.24827685084105341
tipo_inst_3_Universidades Privadas,oecd_area_Agricultura,-0.022661874134235725
tipo_inst_3_Universidades Privadas,oecd_area_Ciencias,-0.052379324047750565
tipo_inst_3_Universidades Privadas,"oecd_area_Ciencias Sociales, Enseñanza Comercial y Derecho",0.06390570336016307
tipo_inst_3_Universidades Privadas,oecd_area_Educación,0.056037295293395024
tipo_inst_3_Universidades Privadas,oecd_area_Humanidades y Artes,-0.030739834271786518
tipo_inst_3_Universidades Privadas,"oecd_area_Ingeniería, Industria y Construcción",-0.12054109375394287
tipo_inst_3_Universidades Privadas,oecd_area_Salud y Servicios Sociales,0.09191452570597383
tipo_inst_3_Universidades Privadas,oecd_area_Servicios,-0.1307641173546453
tipo_inst_3_Universidades Privadas,oecd_area_Sin área definida,-0.00742793342390736
tipo_inst_3_Universidades Privadas,acreditada_carr_False,0.07994503991499534
tipo_inst_3_Universidades Privadas,acreditada_carr_True,-0.08132941264436112
tipo_inst_3_Universidades Privadas,acreditada_inst,-0.2817116829571044
tipo_inst_3_Universidades Privadas,anio_en_carr_actual,0.047745951030360084
tipo_inst_3_Universidades Privadas,Class,0.04796913633672311
tipo_inst_3_Universidades Privadas CRUCH,GEN_ALU,-0.030612587516550552
tipo_inst_3_Universidades Privadas CRUCH,rango_edad_15 a 19 años,0.07891984485650778
tipo_inst_3_Universidades Privadas CRUCH,rango_edad_20 a 24 años,0.07291734401034443
tipo_inst_3_Universidades Privadas CRUCH,rango_edad_25 a 29 años,-0.05396436012788378
tipo_inst_3_Universidades Privadas CRUCH,rango_edad_30 a 34 años,-0.07500878571612397
tipo_inst_3_Universidades Privadas CRUCH,rango_edad_35 a 39 años,-0.055418453871941824
tipo_inst_3_Universidades Privadas CRUCH,rango_edad_40 y más años,-0.05660516816368644
tipo_inst_3_Universidades Privadas CRUCH,tipo_inst_3_Centros de Formación Técnica,-0.11884120978966206
tipo_inst_3_Universidades Privadas CRUCH,tipo_inst_3_Institutos Profesionales,-0.26190766056226455
tipo_inst_3_Universidades Privadas CRUCH,tipo_inst_3_Universidades Estatales CRUCH,-0.19974939570241698
tipo_inst_3_Universidades Privadas CRUCH,tipo_inst_3_Universidades Privadas,-0.20636372610795053
tipo_inst_3_Universidades Privadas CRUCH,tipo_inst_3_Universidades Privadas CRUCH,1.0
tipo_inst_3_Universidades Privadas CRUCH,jornada_A Distancia,-0.011988877538159758
tipo_inst_3_Universidades Privadas CRUCH,jornada_Diurno,0.23800770119591158
tipo_inst_3_Universidades Privadas CRUCH,jornada_Otro,-0.03256135457393626
tipo_inst_3_Universidades Privadas CRUCH,jornada_Semipresencial,-0.027107747553842813
tipo_inst_3_Universidades Privadas CRUCH,jornada_Vespertino,-0.22957051429029673
tipo_inst_3_Universidades Privadas CRUCH,tipo_plan_carr_Plan Especial,-0.017526662757224785
tipo_inst_3_Universidades Privadas CRUCH,tipo_plan_carr_Plan Regular,0.02330061082075134
tipo_inst_3_Universidades Privadas CRUCH,tipo_plan_carr_Plan Regular de Continuidad,-0.01914058092795456
tipo_inst_3_Universidades Privadas CRUCH,dur_estudio_carr,0.25954429370267984
tipo_inst_3_Universidades Privadas CRUCH,"nivel_carrera_1_Bachillerato, Ciclo Inicial o Plan Común",0.015778203490474423
tipo_inst_3_Universidades Privadas CRUCH,nivel_carrera_1_Licenciatura No Conducente a Título,0.02415277629598867
tipo_inst_3_Universidades Privadas CRUCH,nivel_carrera_1_Profesional Con Licenciatura,0.31153895566580175
tipo_inst_3_Universidades Privadas CRUCH,nivel_carrera_1_Profesional Sin Licenciatura,-0.18151735098549898
tipo_inst_3_Universidades Privadas CRUCH,nivel_carrera_1_Técnico de Nivel Superior,-0.18628032777481068
tipo_inst_3_Universidades Privadas CRUCH,oecd_area_Agricultura,0.06030362636060446
tipo_inst_3_Universidades Privadas CRUCH,oecd_area_Ciencias,0.03507403289092318
tipo_inst_3_Universidades Privadas CRUCH,"oecd_area_Ciencias Sociales, Enseñanza Comercial y Derecho",-0.05483230337056851
tipo_inst_3_Universidades Privadas CRUCH,oecd_area_Educación,0.027024011452200698
tipo_inst_3_Universidades Privadas CRUCH,oecd_area_Humanidades y Artes,-0.03024900240620274
tipo_inst_3_Universidades Privadas CRUCH,"oecd_area_Ingeniería, Industria y Construcción",0.05979026342836429
tipo_inst_3_Universidades Privadas CRUCH,oecd_area_Salud y Servicios Sociales,-0.03597608550886692
tipo_inst_3_Universidades Privadas CRUCH,oecd_area_Servicios,-0.0716490527320852
tipo_inst_3_Universidades Privadas CRUCH,oecd_area_Sin área definida,-0.005919523180092049
tipo_inst_3_Universidades Privadas CRUCH,acreditada_carr_False,-0.13461188700280177
tipo_inst_3_Universidades Privadas CRUCH,acreditada_carr_True,0.13498354704984084
tipo_inst_3_Universidades Privadas CRUCH,acreditada_inst,0.14980487397420464
tipo_inst_3_Universidades Privadas CRUCH,anio_en_carr_actual,-0.20468284200830492
tipo_inst_3_Universidades Privadas CRUCH,Class,-0.09090000691776702
jornada_A Distancia,GEN_ALU,-0.0009911812333460155
jornada_A Distancia,rango_edad_15 a 19 años,-0.04351266481102772
jornada_A Distancia,rango_edad_20 a 24 años,-0.10045458587515466
jornada_A Distancia,rango_edad_25 a 29 años,-0.004691944497969168
jornada_A Distancia,rango_edad_30 a 34 años,0.07017311161990757
jornada_A Distancia,rango_edad_35 a 39 años,0.08942687575877867
jornada_A Distancia,rango_edad_40 y más años,0.15967050244478453
jornada_A Distancia,tipo_inst_3_Centros de Formación Técnica,-0.01758237001750589
jornada_A Distancia,tipo_inst_3_Institutos Profesionales,0.09790214077297794
jornada_A Distancia,tipo_inst_3_Universidades Estatales CRUCH,-0.05711402576381657
jornada_A Distancia,tipo_inst_3_Universidades Privadas,-0.0313302629903268
jornada_A Distancia,tipo_inst_3_Universidades Privadas CRUCH,-0.011988877538159758
jornada_A Distancia,jornada_A Distancia,1.0
jornada_A Distancia,jornada_Diurno,-0.15419790351092263
jornada_A Distancia,jornada_Otro,-0.009656305939620595
jornada_A Distancia,jornada_Semipresencial,-0.008101873281808935
jornada_A Distancia,jornada_Vespertino,-0.07521574603723909
jornada_A Distancia,tipo_plan_carr_Plan Especial,0.1541308012474256
jornada_A Distancia,tipo_plan_carr_Plan Regular,-0.14196705450829755
jornada_A Distancia,tipo_plan_carr_Plan Regular de Continuidad,-0.007671431567770622
jornada_A Distancia,dur_estudio_carr,-0.049939465204085765
jornada_A Distancia,"nivel_carrera_1_Bachillerato, Ciclo Inicial o Plan Común",-0.006804886560164839
jornada_A Distancia,nivel_carrera_1_Licenciatura No Conducente a Título,0.06861577698336715
jornada_A Distancia,nivel_carrera_1_Profesional Con Licenciatura,-0.07822167656305913
jornada_A Distancia,nivel_carrera_1_Profesional Sin Licenciatura,0.09928918947147096
jornada_A Distancia,nivel_carrera_1_Técnico de Nivel Superior,-0.02287678876917361
jornada_A Distancia,oecd_area_Agricultura,-0.016373385306433834
jornada_A Distancia,oecd_area_Ciencias,-0.014966281650497602
jornada_A Distancia,"oecd_area_Ciencias Sociales, Enseñanza Comercial y Derecho",0.1277066756177043
jornada_A Distancia,oecd_area_Educación,-0.019479835198593882
jornada_A Distancia,oecd_area_Humanidades y Artes,-0.021613896802404706
jornada_A Distancia,"oecd_area_Ingeniería, Industria y Construcción",-0.0498660783388035
jornada_A Distancia,oecd_area_Salud y Servicios Sociales,-0.02181841741207763
jornada_A Distancia,oecd_area_Servicios,-0.0007596951628805981
jornada_A Distancia,oecd_area_Sin área definida,0.003942309952249498
jornada_A Distancia,acreditada_carr_False,0.08476178399791441
jornada_A Distancia,acreditada_carr_True,-0.08468185371358079
jornada_A Distancia,acreditada_inst,-0.21349257223802837
jornada_A Distancia,anio_en_carr_actual,0.007966773859917198
jornada_A Distancia,Class,0.006606901650159642
jornada_Diurno,GEN_ALU,0.060337872621637555
jornada_Diurno,rango_edad_15 a 19 años,0.1990760703862368
jornada_Diurno,rango_edad_20 a 24 años,0.26547924086840696
jornada_Diurno,rango_edad_25 a 29 años,-0.1405569393655377
jornada_Diurno,rango_edad_30 a 34 años,-0.24242882021933868
jornada_Diurno,rango_edad_35 a 39 años,-0.20145867872486595
jornada_Diurno,rango_edad_40 y más años,-0.20670957246802968
jornada_Diurno,tipo_inst_3_Centros de Formación Técnica,-0.12696845493917228
jornada_Diurno,tipo_inst_3_Institutos Profesionales,-0.30907593676262873
jornada_Diurno,tipo_inst_3_Universidades Estatales CRUCH,0.24319699062423752
jornada_Diurno,tipo_inst_3_Universidades Privadas,0.0066301206888530065
jornada_Diurno,tipo_inst_3_Universidades Privadas CRUCH,0.23800770119591158
jornada_Diurno,jornada_A Distancia,-0.15419790351092263
jornada_Diurno,jornada_Diurno,1.0
jornada_Diurno,jornada_Otro,-0.12130506897636145
jornada_Diurno,jornada_Semipresencial,-0.10177787483535186
jornada_Diurno,jornada_Vespertino,-0.9448800937294879
jornada_Diurno,tipo_plan_carr_Plan Especial,-0.23535408566218682
jornada_Diurno,tipo_plan_carr_Plan Regular,0.21097638289461823
jornada_Diurno,tipo_plan_carr_Plan Regular de Continuidad,0.027943238775597533
jornada_Diurno,dur_estudio_carr,0.4034372831231241
jornada_Diurno,"nivel_carrera_1_Bachillerato, Ciclo Inicial o Plan Común",0.05072414562372546
jornada_Diurno,nivel_carrera_1_Licenciatura No Conducente a Título,0.03875604532907743
jornada_Diurno,nivel_carrera_1_Profesional Con Licenciatura,0.4340736202393698
jornada_Diurno,nivel_carrera_1_Profesional Sin Licenciatura,-0.28877697661481716
jornada_Diurno,nivel_carrera_1_Técnico de Nivel Superior,-0.2299950291419603
jornada_Diurno,oecd_area_Agricultura,0.0666931874082498
jornada_Diurno,oecd_area_Ciencias,0.0028046602401911405
jornada_Diurno,"oecd_area_Ciencias Sociales, Enseñanza Comercial y Derecho",-0.18191893730177808
jornada_Diurno,oecd_area_Educación,0.05646899817318757
jornada_Diurno,oecd_area_Humanidades y Artes,0.08232758207004301
jornada_Diurno,"oecd_area_Ingeniería, Industria y Construcción",-0.007994117298012894
jornada_Diurno,oecd_area_Salud y Servicios Sociales,0.1075999680116861
jornada_Diurno,oecd_area_Servicios,-0.09630062982003104
jornada_Diurno,oecd_area_Sin área definida,0.010265665968345047
jornada_Diurno,acreditada_carr_False,-0.1744923987018808
jornada_Diurno,acreditada_carr_True,0.17471748952155797
jornada_Diurno,acreditada_inst,0.20797446383362223
jornada_Diurno,anio_en_carr_actual,-0.056352892207714764
jornada_Diurno,Class,-0.10440072862138575
jornada_Otro,GEN_ALU,0.0019703759513404703
jornada_Otro,rango_edad_15 a 19 años,-0.03063832313190791
jornada_Otro,rango_edad_20 a 24 años,-0.057644829783690496
jornada_Otro,rango_edad_25 a 29 años,0.010678316929421672
jornada_Otro,rango_edad_30 a 34 años,0.052223908300269135
jornada_Otro,rango_edad_35 a 39 años,0.06095467110053675
jornada_Otro,rango_edad_40 y más años,0.047318207471960694
jornada_Otro,tipo_inst_3_Centros de Formación Técnica,-0.013449939124225414
jornada_Otro,tipo_inst_3_Institutos Profesionales,-0.05368300191775241
jornada_Otro,tipo_inst_3_Universidades Estatales CRUCH,-0.045398319918349556
jornada_Otro,tipo_inst_3_Universidades Privadas,0.13862172100349107
jornada_Otro,tipo_inst_3_Universidades Privadas CRUCH,-0.03256135457393626
jornada_Otro,jornada_A Distancia,-0.009656305939620595
jornada_Otro,jornada_Diurno,-0.12130506897636145
jornada_Otro,jornada_Otro,1.0
jornada_Otro,jornada_Semipresencial,-0.006373616468857894
jornada_Otro,jornada_Vespertino,-0.05917104612832832
jornada_Otro,tipo_plan_carr_Plan Especial,0.03951518467783416
jornada_Otro,tipo_plan_carr_Plan Regular,-0.034860988306412946
jornada_Otro,tipo_plan_carr_Plan Regular de Continuidad,-0.00626098612448842
jornada_Otro,dur_estudio_carr,-0.06637777207823917
jornada_Otro,"nivel_carrera_1_Bachillerato, Ciclo Inicial o Plan Común",-0.006355319784387345
jornada_Otro,nivel_carrera_1_Licenciatura No Conducente a Título,-0.008693670788204688
jornada_Otro,nivel_carrera_1_Profesional Con Licenciatura,0.02001825905224866
jornada_Otro,nivel_carrera_1_Profesional Sin Licenciatura,-0.037802314399615726
jornada_Otro,nivel_carrera_1_Técnico de Nivel Superior,0.017459008641434067
jornada_Otro,oecd_area_Agricultura,-0.005247254253481671
jornada_Otro,oecd_area_Ciencias,-0.005570018702746374
jornada_Otro,"oecd_area_Ciencias Sociales, Enseñanza Comercial y Derecho",0.003605971739339243
jornada_Otro,oecd_area_Educación,-0.017039088384270887
jornada_Otro,oecd_area_Humanidades y Artes,-0.017003313163603324
jornada_Otro,"oecd_area_Ingeniería, Industria y Construcción",-0.008531162938922835
jornada_Otro,oecd_area_Salud y Servicios Sociales,0.012655586492132585
jornada_Otro,oecd_area_Servicios,-0.006576345519363728
jornada_Otro,oecd_area_Sin área definida,-0.0014057973547541619
jornada_Otro,acreditada_carr_False,0.06323948384958605
jornada_Otro,acreditada_carr_True,-0.06413053165089326
jornada_Otro,acreditada_inst,-0.1163677822315931
jornada_Otro,anio_en_carr_actual,0.006055871705552982
jornada_Otro,Class,0.024966714353431577
jornada_Semipresencial,GEN_ALU,0.022227618336155316
jornada_Semipresencial,rango_edad_15 a 19 años,-0.027501146970523117
jornada_Semipresencial,rango_edad_20 a 24 años,-0.05274925943043964
jornada_Semipresencial,rango_edad_25 a 29 años,0.007698041840445516
jornada_Semipresencial,rango_edad_30 a 34 años,0.04200847895217189
jornada_Semipresencial,rango_edad_35 a 39 años,0.04313169934433573
jornada_Semipresencial,rango_edad_40 y más años,0.06755752919096135
jornada_Semipresencial,tipo_inst_3_Centros de Formación Técnica,-0.013691319132899974
jornada_Semipresencial,tipo_inst_3_Institutos Profesionales,0.05339367950326803
jornada_Semipresencial,tipo_inst_3_Universidades Estatales CRUCH,-0.03909929592375745
jornada_Semipresencial,tipo_inst_3_Universidades Privadas,0.009456692677034204
jornada_Semipresencial,tipo_inst_3_Universidades Privadas CRUCH,-0.027107747553842813
jornada_Semipresencial,jornada_A Distancia,-0.008101873281808935
jornada_Semipresencial,jornada_Diurno,-0.10177787483535186
jornada_Semipresencial,jornada_Otro,-0.006373616468857894
jornada_Semipresencial,jornada_Semipresencial,1.0
jornada_Semipresencial,jornada_Vespertino,-0.04964593299574824
jornada_Semipresencial,tipo_plan_carr_Plan Especial,0.08821043153330287
jornada_Semipresencial,tipo_plan_carr_Plan Regular,-0.08132694949084086
jornada_Semipresencial,tipo_plan_carr_Plan Regular de Continuidad,-0.004172494713602233
jornada_Semipresencial,dur_estudio_carr,-0.046044751611936933
jornada_Semipresencial,"nivel_carrera_1_Bachillerato, Ciclo Inicial o Plan Común",-0.005332266384424393
jornada_Semipresencial,nivel_carrera_1_Licenciatura No Conducente a Título,0.04658206042362396
jornada_Semipresencial,nivel_carrera_1_Profesional Con Licenciatura,-0.03948164946850086
jornada_Semipresencial,nivel_carrera_1_Profesional Sin Licenciatura,0.02207694142633453
jornada_Semipresencial,nivel_carrera_1_Técnico de Nivel Superior,0.013812134393078528
jornada_Semipresencial,oecd_area_Agricultura,-0.010807205042428844
jornada_Semipresencial,oecd_area_Ciencias,-0.012953338228855681
jornada_Semipresencial,"oecd_area_Ciencias Sociales, Enseñanza Comercial y Derecho",0.09046423530393526
jornada_Semipresencial,oecd_area_Educación,-0.014207192424540247
jornada_Semipresencial,oecd_area_Humanidades y Artes,-0.014266189315320532
jornada_Semipresencial,"oecd_area_Ingeniería, Industria y Construcción",-0.03375090389983384
jornada_Semipresencial,oecd_area_Salud y Servicios Sociales,0.0010792161519465077
jornada_Semipresencial,oecd_area_Servicios,-0.016361127916424058
jornada_Semipresencial,oecd_area_Sin área definida,-0.0011794978430989189
jornada_Semipresencial,acreditada_carr_False,0.008282840195268261
jornada_Semipresencial,acreditada_carr_True,-0.008218503744471568
jornada_Semipresencial,acreditada_inst,-0.061778955656756944
jornada_Semipresencial,anio_en_carr_actual,0.005373300788023107
jornada_Semipresencial,Class,0.0026121693008724837
jornada_Vespertino,GEN_ALU,-0.06513941050305187
jornada_Vespertino,rango_edad_15 a 19 años,-0.18274362657868085
jornada_Vespertino,rango_edad_20 a 24 años,-0.22806565384726624
jornada_Vespertino,rango_edad_25 a 29 años,0.14123931410017537
jornada_Vespertino,rango_edad_30 a 34 años,0.2143830481235099
jornada_Vespertino,rango_edad_35 a 39 años,0.1662699721136883
jornada_Vespertino,rango_edad_40 y más años,0.15379575179721944
jornada_Vespertino,tipo_inst_3_Centros de Formación Técnica,0.1382581180326793
jornada_Vespertino,tipo_inst_3_Institutos Profesionales,0.29374417055617197
jornada_Vespertino,tipo_inst_3_Universidades Estatales CRUCH,-0.21996786723183007
jornada_Vespertino,tipo_inst_3_Universidades Privadas,-0.02666497774752955
jornada_Vespertino,tipo_inst_3_Universidades Privadas CRUCH,-0.22957051429029673
jornada_Vespertino,jornada_A Distancia,-0.07521574603723909
jornada_Vespertino,jornada_Diurno,-0.9448800937294879
jornada_Vespertino,jornada_Otro,-0.05917104612832832
jornada_Vespertino,jornada_Semipresencial,-0.04964593299574824
jornada_Vespertino,jornada_Vespertino,1.0
jornada_Vespertino,tipo_plan_carr_Plan Especial,0.18252921999482852
jornada_Vespertino,tipo_plan_carr_Plan Regular,-0.162479649231303
jornada_Vespertino,tipo_plan_carr_Plan Regular de Continuidad,-0.024868641657459126
jornada_Vespertino,dur_estudio_carr,-0.38006402650946264
jornada_Vespertino,"nivel_carrera_1_Bachillerato, Ciclo Inicial o Plan Común",-0.04810348040158489
jornada_Vespertino,nivel_carrera_1_Licenciatura No Conducente a Título,-0.06135302909414507
jornada_Vespertino,nivel_carrera_1_Profesional Con Licenciatura,-0.4217515091861067
jornada_Vespertino,nivel_carrera_1_Profesional Sin Licenciatura,0.2746643249058362
jornada_Vespertino,nivel_carrera_1_Técnico de Nivel Superior,0.23450363929815596
jornada_Vespertino,oecd_area_Agricultura,-0.06148296035632042
jornada_Vespertino,oecd_area_Ciencias,0.003729200355484219
jornada_Vespertino,"oecd_area_Ciencias Sociales, Enseñanza Comercial y Derecho",0.14059570941542285
jornada_Vespertino,oecd_area_Educación,-0.04759856760064002
jornada_Vespertino,oecd_area_Humanidades y Artes,-0.07346155353832522
jornada_Vespertino,"oecd_area_Ingeniería, Industria y Construcción",0.02676681546135109
jornada_Vespertino,oecd_area_Salud y Servicios Sociales,-0.10710639381249192
jornada_Vespertino,oecd_area_Servicios,0.10216233893376132
jornada_Vespertino,oecd_area_Sin área definida,-0.01095016018305057
jornada_Vespertino,acreditada_carr_False,0.1449003807991612
jornada_Vespertino,acreditada_carr_True,-0.14499294433849766
jornada_Vespertino,acreditada_inst,-0.13046120938348515
jornada_Vespertino,anio_en_carr_actual,0.05361882160271774
jornada_Vespertino,Class,0.09984594375970163
tipo_plan_carr_Plan Especial,GEN_ALU,-0.04520673806466579
tipo_plan_carr_Plan Especial,rango_edad_15 a 19 años,-0.07605694742403349
tipo_plan_carr_Plan Especial,rango_edad_20 a 24 años,-0.14425195652297104
tipo_plan_carr_Plan Especial,rango_edad_25 a 29 años,0.029440677301036503
tipo_plan_carr_Plan Especial,rango_edad_30 a 34 años,0.11372183243242787
tipo_plan_carr_Plan Especial,rango_edad_35 a 39 años,0.12670792346152257
tipo_plan_carr_Plan Especial,rango_edad_40 y más años,0.16023363568026225
tipo_plan_carr_Plan Especial,tipo_inst_3_Centros de Formación Técnica,-0.026054716586959667
tipo_plan_carr_Plan Especial,tipo_inst_3_Institutos Profesionales,-0.0824361409566254
tipo_plan_carr_Plan Especial,tipo_inst_3_Universidades Estatales CRUCH,0.13286362655074452
tipo_plan_carr_Plan Especial,tipo_inst_3_Universidades Privadas,-0.007619065427973683
tipo_plan_carr_Plan Especial,tipo_inst_3_Universidades Privadas CRUCH,-0.017526662757224785
tipo_plan_carr_Plan Especial,jornada_A Distancia,0.1541308012474256
tipo_plan_carr_Plan Especial,jornada_Diurno,-0.23535408566218682
tipo_plan_carr_Plan Especial,jornada_Otro,0.03951518467783416
tipo_plan_carr_Plan Especial,jornada_Semipresencial,0.08821043153330287
tipo_plan_carr_Plan Especial,jornada_Vespertino,0.18252921999482852
tipo_plan_carr_Plan Especial,tipo_plan_carr_Plan Especial,1.0
tipo_plan_carr_Plan Especial,tipo_plan_carr_Plan Regular,-0.9338786406236319
tipo_plan_carr_Plan Especial,tipo_plan_carr_Plan Regular de Continuidad,-0.013988992181868788
tipo_plan_carr_Plan Especial,dur_estudio_carr,-0.18835333236569074
tipo_plan_carr_Plan Especial,"nivel_carrera_1_Bachillerato, Ciclo Inicial o Plan Común",-0.009535260337010432
tipo_plan_carr_Plan Especial,nivel_carrera_1_Licenciatura No Conducente a Título,0.04396431675781409
tipo_plan_carr_Plan Especial,nivel_carrera_1_Profesional Con Licenciatura,-0.00651308732009467
tipo_plan_carr_Plan Especial,nivel_carrera_1_Profesional Sin Licenciatura,0.06455134755825966
tipo_plan_carr_Plan Especial,nivel_carrera_1_Técnico de Nivel Superior,-0.06480756791895428
